Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: LI_swiched_153_3V1_470K_end_135_1V1_520K
Startzeit: 08.04.2025 13:53:03
Stoppzeit: 08.04.2025 14:08:03
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: LI_swiched_153_3V1_470K_end_135_1V1_520K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
18,400000000000	0,299114351806	4,965589705323	0,612427797968	1,084194128001
18,500000000000	0,301586206281	4,966091621595	0,618687273775	1,083810486512
18,600000000000	0,304037639301	4,966621092139	0,624897070156	1,083510699682
18,700000000000	0,306433073649	4,967062562663	0,631139865867	1,083146276671
18,800000000000	0,308836962371	4,967477817598	0,637336129906	1,082880258687
18,900000000000	0,311175968821	4,967824944771	0,643535638174	1,082477987589
19,000000000000	0,313653669205	4,968237276734	0,649853283822	1,082239817660
19,100000000000	0,316034308649	4,968652800317	0,656079919421	1,081895192586
19,200000000000	0,318491446786	4,968889035549	0,662286637179	1,081556657012
19,300000000000	0,320914800273	4,969206965111	0,668502366488	1,081277662542
19,400000000000	0,323308956745	4,969515162137	0,674705119439	1,080969470977
19,500000000000	0,325644719171	4,969781184834	0,680842990149	1,080622349951
19,600000000000	0,328032387445	4,970030986634	0,687123602152	1,080417970282
19,700000000000	0,330374638130	4,970228881568	0,693261473086	1,080025431553
19,800000000000	0,332690935914	4,970430020681	0,699425297075	1,079866469588
19,900000000000	0,335085092462	4,970608450539	0,705722130012	1,079506372077
20,000000000000	0,337414366734	4,970829054728	0,711898930700	1,079240354096
20,100000000000	0,339724176333	4,970997752049	0,718040046201	1,078906209559
20,200000000000	0,341969103653	4,971052903096	0,724161697106	1,078724538743
20,300000000000	0,344252960363	4,971241065493	0,730273615767	1,078416347180
20,400000000000	0,346439493647	4,971279995644	0,736395266895	1,078147085078
20,500000000000	0,348794720908	4,971387053559	0,742546115198	1,077968658384
20,600000000000	0,351143459954	4,971435716248	0,748638569485	1,077696152161
20,700000000000	0,353540860737	4,971464913862	0,754828347435	1,077456087155
20,800000000000	0,355844182207	4,971503844013	0,760868896048	1,077303613435
20,900000000000	0,358280512398	4,971458425503	0,767078138937	1,077053816064
21,000000000000	0,360687645571	4,971500599833	0,773222499568	1,076823483424
21,100000000000	0,363062337612	4,971500599833	0,779295489702	1,076635324365
21,200000000000	0,365401344405	4,971403274456	0,785352259353	1,076482850646
21,300000000000	0,367688445375	4,971377321021	0,791405784996	1,076284959223
21,400000000000	0,370017719853	4,971273507285	0,797527437246	1,076138973747
21,500000000000	0,372356726691	4,971202135342	0,803516080733	1,076025429488
21,600000000000	0,374679512969	4,971020461303	0,809628000849	1,075872955769
21,700000000000	0,377021763951	4,970884205775	0,815717212246	1,075652355494
21,800000000000	0,379412676672	4,970618183077	0,821809667874	1,075542055357
21,900000000000	0,381758171800	4,970433264860	0,827853461828	1,075392825760
22,000000000000	0,384067981677	4,970144532908	0,833897255893	1,075334431569
22,100000000000	0,386231806393	4,969800649909	0,839898876518	1,075178713729
22,200000000000	0,388499442803	4,969518406317	0,845861567821	1,075084634200
22,300000000000	0,390724905731	4,969129104810	0,851918338696	1,074958113455
22,400000000000	0,392917927523	4,968687896438	0,857900494935	1,074877010413
22,500000000000	0,395130414017	4,968331036725	0,863892383642	1,074766710276
22,600000000000	0,397346144641	4,967860630742	0,869754507676	1,074659654261
22,700000000000	0,399587828199	4,967354538789	0,875720443644	1,074559086489
22,800000000000	0,401865197038	4,966777074895	0,881676647363	1,074477983447
22,900000000000	0,404213936425	4,966209343542	0,887645827670	1,074409856892
23,000000000000	0,406419934758	4,965612414577	0,893598787487	1,074331997972
23,100000000000	0,408522121417	4,964953846212	0,899503085616	1,074322265607
23,200000000000	0,410844907925	4,964337452177	0,905443069172	1,074228186079
23,300000000000	0,413119032719	4,963646442025	0,911344123397	1,074160059524
23,400000000000	0,415422354565	4,962919745906	0,917190027690	1,074176280132
23,500000000000	0,417790558732	4,962257933371	0,923178673373	1,074173036010
23,600000000000	0,420174983491	4,961482574572	0,929066751443	1,074176280132
23,700000000000	0,422519921811	4,960709476871	0,934966003812	1,074240376112
23,800000000000	0,425013533356	4,959953377776	0,940799353182	1,074257993454
23,900000000000	0,427406116631	4,959026731034	0,946708277457	1,074257383174
24,000000000000	0,429748367952	4,958154046879	0,952482811744	1,074260627295
24,100000000000	0,432103595751	4,957291095266	0,958383866834	1,074380659797
24,200000000000	0,434503487498	4,956351135369	0,964153256615	1,074436989546
24,300000000000	0,436987852472	4,955421163356	0,969980377183	1,074524589591
24,400000000000	0,439354193823	4,954442706138	0,975817770744	1,074555842367
24,500000000000	0,441728886378	4,953459719924	0,981660432094	1,074633701287
24,600000000000	0,443977058442	4,952382652527	0,987383061082	1,074744001424
24,700000000000	0,446313378710	4,951327573461	0,993215990281	1,074833493306
24,800000000000	0,448557460537	4,950240113284	0,998959047804	1,074935725803
24,900000000000	0,450874048151	4,949115764410	1,004778037133	1,075074901835
25,000000000000	0,452966502722	4,947960836750	1,010507154781	1,075246840284
25,100000000000	0,455208186626	4,946689118661	1,016246004896	1,075366872786
25,200000000000	0,457415463255	4,945484774637	1,021878946030	1,075564239906
25,300000000000	0,459674177577	4,944195019724	1,027629368966	1,075757998229
25,400000000000	0,461920261956	4,942886941165	1,033361988111	1,075924861716
25,500000000000	0,464239804692	4,941527630290	1,039039200339	1,076087067800
25,600000000000	0,466598276833	4,940161831067	1,044745609762	1,076369306387
25,700000000000	0,468904220528	4,938848954568	1,050348567860	1,076583352881
25,800000000000	0,471246998369	4,937462545959	1,056052368630	1,076789050766
25,900000000000	0,473693158042	4,935960619752	1,061754538521	1,076998665995
26,000000000000	0,476002968507	4,934484518503	1,067402554169	1,077293881070
26,100000000000	0,478364684841	4,933037614874	1,073040837555	1,077585852023
26,200000000000	0,480743604835	4,931564299057	1,078624855734	1,077838401982
26,300000000000	0,483086415198	4,930061964418	1,084215198738	1,078105971456
26,400000000000	0,485456322168	4,928511985890	1,089871341158	1,078432567788
26,500000000000	0,487905629695	4,926860699072	1,095425277783	1,078708318134
26,600000000000	0,490238149064	4,925215900627	1,100998679238	1,079058683279
26,700000000000	0,492527282493	4,923581653969	1,106524303724	1,079368709901
26,800000000000	0,494871228488	4,921855156705	1,112149979253	1,079695912297
26,900000000000	0,497177182099	4,920199843848	1,117570703194	1,080056856934
27,000000000000	0,499592862703	4,918540313153	1,123112542424	1,080319040629
27,100000000000	0,501871549094	4,916751839450	1,128658064200	1,080778067795
27,200000000000	0,504065194171	4,915068143733	1,134128834023	1,081151338408
27,300000000000	0,506466534395	4,913233993958	1,139670413995	1,081475361249
27,400000000000	0,508865830638	4,911437285763	1,145149019353	1,081846039226
27,500000000000	0,511082172891	4,909636489513	1,150645826157	1,082281573683
27,600000000000	0,513443311299	4,907690849931	1,156139024910	1,082659658407
27,700000000000	0,515740735397	4,905843536316	1,161602291141	1,083107642130
27,800000000000	0,517962268798	4,903996116625	1,167094491126	1,083527830358
27,900000000000	0,520197299087	4,902055385066	1,172455355988	1,083887542110
28,000000000000	0,522420519626	4,900176980419	1,177935000158	1,084334042798
